Level,Answers,Longest
4698,"COP, COT, ORE, PER, PET, POT, PRO, ROT, TOE, TOP, COPE, CORE, COTE, CROP, PERT, POET, PORE, PORT, ROPE, ROTE, TORE, CREPT, TROPE, COPTER",COPTER
4699,"ABED, BADE, BARD, BARE, BEAD, BEAR, BEER, BRED, DARE, DEAR, DEED, DEER, DRAB, READ, REED, BARED, BEARD, BREAD, BREED, DARED, DEBAR, DREAD, BEADED, BEARDED",BEARDED
4700,"DEFT, DIET, DIRE, DIRT, EDIT, FIRE, FRET, RIDE, RIFE, RIFT, RITE, TIDE, TIED, TIER, TIRE, DRIED, DRIFT, FETID, FIRED, FRIED, REFIT, TIRED, TRIED, DRIFTED",DRIFTED
4701,"AGED, DEAL, DEAN, ELAN, GALE, GLAD, GLEN, JADE, LADE, LAND, LANE, LEAD, LEAN, LEND, ANGEL, ANGLE, GLADE, GLAND, GLEAN, LADEN, ANGLED, DANGLE, JANGLE, JANGLED",JANGLED
4702,"AIRY, GAIN, GRAY, GRIN, GRIP, PAIN, PAIR, PANG, PING, PRAY, PRIG, RAIN, RANG, RING, YARN, ANGRY, APING, GRAIN, RAINY, GRAINY, PARING, PAYING, PRYING, PRAYING",PRAYING
4703,"DEAL, LADE, LEAD, LEAP, PALE, PEAL, PEAS, PLEA, PLED, SALE, SEAL, SLAP, SLED, SPED, APPLE, LAPSE, PALED, PEDAL, PLEAD, SPADE, LAPPED, LAPSED, SAPPED, SLAPPED",SLAPPED
4704,"CLUE, CRUD, CURD, CURE, CURL, DUEL, HELD, HERD, HURL, LURE, RUDE, RULE, CRUDE, CRUEL, CURED, LURCH, LURED, RULED, ULCER, CURDLE, CURLED, HURDLE, HURLED, LURCHED",LURCHED
4705,"IDLE, ISLE, LIED, LISP, PILE, PIPE, PLED, SIDE, SLED, SLID, SLIP, SPED, PILED, PILES, PIPED, PLIED, SIDLE, SLIDE, SPIED, SPILE, DISPEL, LIPPED, SIPPED, SLIPPED",SLIPPED
4706,"ABED, BADE, BAKE, BAND, BANE, BANK, BEAD, BEAK, BEAN, BEAU, BEND, BUND, BUNK, DAUB, DEAN, DUKE, DUNE, NUDE, BAKED, KNEAD, NAKED, BANKED, BUNKED, UNBAKED",UNBAKED
4707,"FANG, FAST, FIAT, FIST, GAIN, GAIT, GIFT, GIST, GNAT, SANG, SIFT, SIGN, SING, SNAG, STAG, TANG, FAINT, GIANT, SAINT, SATIN, STAIN, STING, FAINTS, FASTING",FASTING
4708,"ATOM, DARN, DART, MART, MOAN, MOAT, NORM, RAND, RANT, ROAD, ROAM, ROAN, TARN, TARO, TOAD, TORN, TRAM, TROD, ADORN, MANOR, NOMAD, MATRON, RANDOM, DORMANT",DORMANT
4709,"DIRE, DRIP, IDLE, LIED, PIER, PILE, PIPE, PLED, RIDE, RILE, RIPE, PERIL, PILED, PIPED, PIPER, PLIED, PRIDE, PRIED, RILED, DIPPER, LIPPED, RIPPED, RIPPLE, RIPPLED",RIPPLED
4710,"ACE, ARC, ARE, ARK, CAR, EAR, ERA, HER, ACHE, ACRE, ARCH, CAKE, CARE, CHAR, EACH, HACK, HARE, HEAR, HECK, RACE, RACK, RAKE, CREAK, REACH, HACKER",HACKER
4711,"ATE, AWE, DEW, EAT, HAD, HAT, HEW, TAW, TEA, WAD, WED, WET, AWED, DATE, HATE, HEAD, HEAT, THAW, WADE, WHAT, WHET, DEATH, HATED, WHEAT, THAWED",THAWED
4712,"AID, AIL, ALE, HAD, HID, LAD, LED, LID, LIE, DEAL, DIAL, HAIL, HALE, HEAD, HEAL, HELD, HIDE, IDEA, IDLE, LADE, LAID, LEAD, LIED, IDEAL, HAILED",HAILED
4713,"HEWN, HOME, HONE, HOSE, MEOW, MESH, MEWS, MOWN, NEWS, NOSE, OMEN, ONES, SEWN, SHOE, SHOW, SNOW, SOME, SOWN, WHEN, WHOM, SHONE, SHOWN, WHOSE, WOMEN, SHOWMEN",SHOWMEN
4714,"BEST, BORE, MORE, MOST, MOTE, REST, ROBE, ROSE, ROTE, SOME, SORE, SORT, STEM, TERM, TOMB, TOME, TORE, BREST, SMOTE, SOBER, STORE, STORM, SOMBRE, SORBET, MOBSTER",MOBSTER
4715,"ARE, BAN, BAR, BUN, EAR, ERA, NAB, NUB, RAN, RUB, RUE, RUN, BANE, BARE, BARN, BEAN, BEAR, BEAU, BRAN, BURN, EARN, NEAR, RUNE, URBAN, URBANE",URBANE
4716,"ALE, ALL, AWE, DEW, LAD, LAW, LED, WAD, WED, AWED, DEAL, DELL, LADE, LEAD, LEWD, WADE, WALD, WALE, WALL, WEAL, WELD, WELL, DWELL, LADLE, WALLED",WALLED
4717,"ACHE, AWED, CHAT, CHEW, DATE, EACH, ETCH, HATE, HEAD, HEAT, THAW, WADE, WHAT, WHET, ACTED, CADET, CHEAT, DEATH, HATED, TEACH, WATCH, WHEAT, DETACH, THAWED, WATCHED",WATCHED
4718,"DEEP, DEER, DOER, DREW, DROP, EWER, OWED, PEER, PORE, PROD, PROW, REED, RODE, ROPE, WEED, WEEP, WERE, WORD, WORE, ERODE, POWER, ROPED, ROWED, POWDER, POWERED",POWERED
4719,"AGO, ART, GAR, GOT, GUT, OAT, OUR, OUT, RAG, RAT, ROT, RUG, RUT, TAG, TAR, TUG, AUTO, GOAT, ROUT, TARO, TOGA, TOUR, ARGOT, GROUT, RAGOUT",RAGOUT
4720,"ANTE, GAIN, GAIT, GATE, GNAT, HANG, HATE, HEAT, HINT, NEAT, TANG, THAN, THEN, THIN, AGENT, EIGHT, GIANT, HINGE, NEIGH, NIGHT, THING, TINGE, EATING, HATING, HEATING",HEATING
4721,"DEER, DOER, DOTE, DREW, EWER, OWED, REED, RODE, ROTE, TOED, TORE, TREE, TROD, WEED, WERE, WORD, WORE, DETER, ERODE, ROWED, TOWED, TOWER, TWEED, WROTE, TOWERED",TOWERED
4722,"ACES, ACME, CAKE, CAME, CASE, CASK, DAME, DECK, DESK, MACE, MADE, MAKE, MASK, MEAD, SACK, SAKE, SAME, SEAM, ASKED, CAKED, CASED, SMACK, MASKED, SACKED, SMACKED",SMACKED
4723,"ALE, AWE, ELM, LAW, MAN, MEN, MEW, NEW, AMEN, ANEW, ELAN, LAME, LANE, LAWN, LEAN, MALE, MANE, MEAL, MEAN, NAME, WALE, WANE, WEAL, WEAN, LAWMEN",LAWMEN
4724,"AMEN, ANTE, EMIT, ITEM, MAIN, MANE, MATE, MEAN, MEAT, MEET, META, MINE, MINT, MITE, NAME, NEAT, TAME, TEAM, TEEM, TEEN, TIME, EATEN, MEANT, INMATE, MATINEE",MATINEE
4725,"DEW, DOT, ODE, OWE, SET, SEW, SOD, SOW, TOE, TOW, TWO, WED, WET, WOE, DOES, DOSE, DOTE, OWED, STEW, STOW, TOED, WEST, SOWED, TOWED, STOWED",STOWED
4726,"ASK, ATE, EAT, SAD, SAT, SEA, SET, TEA, DATE, DESK, EAST, SAKE, SEAT, TAKE, TASK, TEAK, ASKED, SATED, SKATE, STAKE, STEAD, STEAK, SKATED, STAKED, TASKED",SKATED
4727,"DOES, DOLE, DOSE, ELSE, IDLE, IDOL, ISLE, LIED, LODE, LOSE, SEED, SIDE, SILO, SLED, SLID, SOIL, SOLD, SOLE, OILED, SIDLE, SLIDE, SOLED, SOLID, SOILED, OILSEED",OILSEED
4728,"DENT, DIET, DINE, DINT, DONE, DOTE, EDIT, INTO, NINE, NODE, NONE, NOTE, TEND, TIDE, TIED, TOED, TONE, NOTED, TONED, INDENT, INTEND, INTONE, TENDON, TINNED, INTONED",INTONED
4729,"DEW, MEW, ODE, ORE, OWE, RED, ROD, ROW, WED, WOE, DOER, DOME, DREW, MEOW, MODE, MORE, OWED, RODE, WORD, WORE, WORM, MOWED, MOWER, ROWED, WORMED",WORMED
4730,"CENT, CODE, CONE, COTE, DENT, DONE, DOTE, ECHO, ETCH, HOED, HONE, NODE, NOTE, ONCE, TEND, THEN, TOED, TONE, CENTO, HONED, NOTCH, NOTED, TENCH, TONED, NOTCHED",NOTCHED
4731,"LED, ODE, OLD, ORE, RED, ROD, SOD, DOER, DOES, DOLE, DOSE, LODE, LORD, LORE, LOSE, RODE, ROLE, ROSE, SLED, SOLD, SOLE, SORE, LOSER, SOLED, SOLDER",SOLDER
4732,"EAST, EASY, ERAS, RATE, REST, RUSE, RUST, SEAR, SEAT, STAR, STAY, SURE, TEAR, TRAY, TRUE, USER, YEAR, RUSTY, STARE, STRAY, SUTRA, TRAYS, YEAST, SURETY, ESTUARY",ESTUARY
4733,"GIRT, GRIN, GRIT, INTO, IRON, RING, RIOT, ROUT, RUIN, RUNG, RUNT, TONG, TORN, TOUR, TRIO, TURN, UNIT, UNTO, GROUT, GRUNT, INGOT, NITRO, OUTING, ROUTING, TOURING",ROUTING
4734,"ALE, ATE, AYE, EAT, FAT, FLY, LAY, LET, LYE, TEA, YET, FATE, FEAT, FELT, FLAT, FLAY, FLEA, LATE, LEAF, LEFT, TALE, TEAL, FETAL, LEAFY, FEALTY",FEALTY
4735,"AGE, AWE, DEN, DEW, END, NAG, NEW, WAD, WAG, WED, AGED, ANEW, AWED, DAWN, DEAN, GNAW, WADE, WAGE, WAND, WANE, WEAN, WEND, WAGED, WANED, GNAWED",GNAWED
4736,"DOT, LED, LET, LOT, ODE, OLD, ORE, RED, ROD, ROT, TOE, DOER, DOLE, DOTE, LODE, LORD, LORE, RODE, ROLE, ROTE, TOED, TOLD, TORE, TROD, RETOLD",RETOLD
4737,"ACHE, ACME, ACRE, ARCH, CAME, CARE, CHAR, CRAM, EACH, HARE, HARM, HEAR, MACE, MARE, RACE, RARE, REAR, CHARM, CREAM, MARCH, RACER, REACH, ARCHER, CHARMER, MARCHER",CHARMER
4738,"ABET, AREA, BARE, BASE, BATE, BEAR, BEAT, BEST, EAST, ERAS, RATE, REST, SEAR, SEAT, STAB, STAR, TEAR, ABATE, AREAS, BEAST, BREST, SABER, STARE, BREAST, ABREAST",ABREAST
4739,"ACHE, ACID, ACNE, CANE, CHIN, DEAN, DICE, DINE, EACH, HAND, HEAD, HIDE, HIND, ICED, IDEA, INCH, NICE, CANED, CHAIN, CHIDE, CHINE, DANCE, NICHE, INCHED, CHAINED",CHAINED
4740,"EAST, GASH, GATE, GOAT, GOES, GOTH, HATE, HEAT, HOSE, HOST, OAST, OATH, OATS, SAGE, SEAT, SHOE, SHOT, STAG, TOGA, GHOST, HASTE, OATHS, STAGE, THOSE, HOSTAGE",HOSTAGE
4741,"ACE, ACT, APE, APT, ATE, CAP, CAT, CUE, CUP, CUT, EAT, PAT, PEA, PET, PUT, TAP, TEA, CAPE, CUTE, PACE, PACT, PUCE, TAPE, ACUTE, TEACUP",TEACUP
4742,"ACRE, CARE, CART, RACE, RACY, RARE, RATE, REAR, TEAR, TRAY, YEAR, CARRY, CATER, CRATE, RACER, REACT, RETRY, TARRY, TERRA, TERRY, TRACE, ARTERY, CRATER, TRACER, TRACERY",TRACERY
4743,"GIVE, GRIN, REIN, RING, RISE, SIGN, SINE, SING, SIRE, VEIN, VINE, GIVEN, GIVER, GIVES, REIGN, REINS, RESIN, RINSE, RISEN, RIVEN, SINGE, SIREN, RESIGN, SINGER, SERVING",SERVING
4744,"AEON, ALOE, ELAN, GALE, GLEN, GOAL, GONE, HALE, HALO, HANG, HEAL, HOLE, HONE, LANE, LEAN, LOAN, LONE, LONG, OGLE, ALONE, ALONG, ANGEL, ANGLE, GLEAN, HALOGEN",HALOGEN
4745,"ACES, ACRE, CARD, CARE, CASE, DARE, DEAR, ERAS, RACE, RARE, READ, REAR, SCAR, SEAR, CADRE, CARED, CASED, CEDAR, DREAR, RACED, RACER, SCARE, SACRED, SCARED, SCARRED",SCARRED
4746,"EARN, GAIN, GEAR, GRIN, HAIR, HANG, HARE, HEAR, HEIR, HIRE, NEAR, RAGE, RAIN, RANG, REIN, RING, ANGER, GRAIN, HINGE, NEIGH, RANGE, REIGN, HANGER, REGAIN, HEARING",HEARING
4747,"ALE, BAD, BED, DAB, LAB, LAD, LED, ABED, ABLE, BADE, BALD, BALE, BEAD, BLED, DAZE, DEAL, LADE, LAZE, LEAD, ZEAL, BALED, BLADE, BLAZE, LAZED, BLAZED",BLAZED
4748,"EAST, GAPE, GASP, GATE, GUST, PAGE, PAST, PEAS, PEST, SAGE, SEAT, SEPT, SPAT, STAG, STEP, TAPE, GUEST, PASTE, PAUSE, SPATE, STAGE, STUPA, UPSET, USAGE, UPSTAGE",UPSTAGE
4749,"ABLE, BALE, BALM, BARE, BEAM, BEAR, EARL, LAMB, LAME, MALE, MARE, MEAL, RARE, REAL, REAR, AMBER, AMBLE, BLAME, BLARE, BREAM, REALM, BARREL, MARBLE, RAMBLE, RAMBLER",RAMBLER
4750,"ACE, ALE, AWE, DEW, LAD, LAW, LED, WAD, WED, AWED, CLAD, CLAW, CLEW, DEAL, LACE, LADE, LEAD, LEWD, WADE, WALD, WALE, WEAL, WELD, LACED, CLAWED",CLAWED
4751,"LAIN, LAMP, LIMP, LINT, MAIL, MAIN, MALT, MINT, NAIL, PAIL, PAIN, PALM, PANT, PINT, PLAN, PLAT, TAIL, TAMP, PAINT, PLAIN, PLAIT, PLANT, PITMAN, PLIANT, IMPLANT",IMPLANT
4752,"ATE, AWE, DEW, EAT, FAD, FAT, FED, FEW, TAW, TEA, WAD, WED, WET, AWED, DAFT, DATE, DEAF, DEFT, FADE, FATE, FEAT, WADE, WAFT, FATED, WAFTED",WAFTED
4753,"DIME, DINE, GILD, GLEN, IDLE, LEND, LIED, LIEN, LIME, LINE, MEND, MILD, MILE, MIND, MINE, DEIGN, DENIM, GLIDE, INGLE, LINED, MIDGE, MINED, DINGLE, MINGLE, MINGLED",MINGLED
4754,"BANG, BARN, BRAG, BRAN, BRIG, CRAB, CRAG, CRIB, GAIN, GARB, GRAB, GRIN, RAIN, RANG, RING, BRAIN, BRING, CABIN, CAIRN, CIGAR, GRAIN, BARING, CARING, RACING, BRACING",BRACING
4755,"DIG, DIP, PEG, PER, PIE, PIG, RED, RID, RIG, RIP, DIRE, DRIP, GIRD, GRID, GRIP, PIER, PRIG, RIDE, RIPE, DIRGE, GRIPE, PRIDE, PRIED, RIDGE, GRIPED",GRIPED
4756,"DECK, DICE, DIRE, DIRK, DRIP, EPIC, ICED, PECK, PERK, PICK, PIER, RICE, RIDE, RIPE, CIDER, CRIED, PRICE, PRICK, PRIDE, PRIED, DICKER, PICKED, PICKER, PRICED, PRICKED",PRICKED
4757,"ARID, DARN, DRAG, GAIN, GIRD, GRID, GRIN, RAID, RAIN, RAND, RANG, RIND, RING, DRAIN, GRAIN, GRAND, GRIND, NADIR, RADII, RIGID, AIDING, AIRING, DARING, RIDING, RAIDING",RAIDING
4758,"CHIP, CHIT, CITE, DICE, DIET, EDIT, EPIC, ETCH, HIDE, ICED, ITCH, PITH, TIDE, TIED, CHIDE, CITED, DEPTH, DITCH, EDICT, ETHIC, PITCH, TEPID, DEPICT, ITCHED, PITCHED",PITCHED
4759,"CON, COT, EON, HEN, HOE, HOT, NET, NOT, ONE, TEN, TOE, TON, CENT, CONE, COTE, ECHO, ETCH, HONE, NOTE, ONCE, THEN, TONE, CENTO, NOTCH, TENCH, TECHNO",TECHNO
4760,"ARE, ART, ATE, EAR, EAT, ERA, HAT, HER, RAT, TAR, TAT, TEA, HARE, HATE, HEAR, HEAT, RATE, TART, TEAR, EARTH, HATER, HEART, TETRA, TREAT, HATTER, THREAT",HATTER
4761,"DEW, HEW, HOE, HOW, ODE, OWE, SEW, SHE, SOD, SOW, WED, WHO, WOE, DHOW, DOES, DOSE, HOED, HOSE, OWED, SHED, SHOD, SHOE, SHOW, SOWED, WHOSE, SHOWED",SHOWED
4762,"ARE, DEN, DUE, DUN, EAR, END, ERA, RAN, RED, RUE, RUN, DARE, DARN, DEAN, DEAR, DUNE, EARN, NEAR, NUDE, RAND, READ, REND, RUDE, RUNE, UNDER, UNREAD",UNREAD
4763,"DIET, DISH, DOES, DOSE, DOTE, EDIT, HIDE, HOED, HOSE, HOST, SHED, SHOD, SHOE, SHOT, SIDE, SITE, THIS, TIDE, TIED, TIES, TOED, HOIST, SHIED, SITED, THOSE, HOISTED",HOISTED
4764,"ARE, DEN, EAR, END, ERA, RAN, RED, SAD, SEA, DARE, DARN, DEAN, DEAR, EARN, ERAS, NEAR, RAND, READ, REND, SAND, SANE, SEAR, SEND, SEDAN, SNARE, SNARED",SNARED
4765,"ADO, AID, AIR, ARE, EAR, ERA, ODE, ORE, RED, RID, ROD, ARID, DARE, DEAR, DIRE, DOER, IDEA, RAID, READ, RIDE, ROAD, RODE, ADORE, AIRED, RADIO, ROADIE",ROADIE
4766,"DATE, DEAL, HALE, HALT, HATE, HEAD, HEAL, HEAT, HELD, LADE, LADY, LATE, LATH, LEAD, TALE, TEAL, THEY, DEALT, DEATH, DELAY, DELTA, HATED, HEADY, LATHE, HALTED, DEATHLY",DEATHLY
4767,"DENT, DUET, DUNE, DUST, HUNT, NEST, NUDE, SEND, SENT, SHED, SHUN, SHUT, STUD, STUN, SUED, TEND, THEN, THUD, THUS, TUNE, USED, SHUNT, TUNED, HUNTED, UNSHED, SHUNTED",SHUNTED
4768,"AID, AIR, ARE, EAR, ERA, RED, RID, VIA, VIE, ARID, AVID, DARE, DEAR, DIRE, DIVE, IDEA, RAID, RAVE, READ, RIDE, VIED, AIRED, DIVER, DRIVE, RAVED, VARIED",VARIED
4769,"ALE, ARE, ARK, AWE, EAR, ELK, ERA, LAW, RAW, WAR, EARL, KALE, LAKE, LARK, LEAK, RAKE, REAL, WAKE, WALE, WALK, WARE, WEAK, WEAL, WEAR, WREAK, WALKER",WALKER
4770,"AEON, AMEN, ARMY, EARN, MANE, MANY, MARE, MEAN, MOAN, MORE, NAME, NEAR, NORM, OMEN, ROAM, ROAN, YARN, YEAR, YORE, MANOR, MAYOR, MONEY, RAYON, YEARN, YEOMAN, ANYMORE",ANYMORE
4771,"DEN, DON, DRY, DYE, END, EON, NOD, NOR, ODE, ONE, ORE, RED, ROD, RYE, YEN, DENY, DOER, DONE, DORY, DYER, NODE, REND, RODE, YORE, DRONE, YONDER",YONDER
4772,"ALE, ALL, BAD, BED, DAB, LAB, LAD, LED, ABED, ABLE, BADE, BALD, BALE, BALL, BEAD, BELL, BLED, DEAL, DELL, LADE, LEAD, BALED, BLADE, LABEL, LADLE, BALLED",BALLED
4773,"HOP, HOT, HUT, OUT, POT, PUT, SOP, TOP, HOST, OPUS, OUST, POST, POUT, PUSH, SHOP, SHOT, SHUT, SOUP, SPOT, STOP, THOU, THUS, SHOUT, SOUTH, SPOUT, UPSHOT",UPSHOT
4774,"HERO, HOOT, HOSE, HOST, REST, ROOT, ROSE, ROTE, SHOE, SHOO, SHOT, SOOT, SORE, SORT, TORE, HORSE, OTHER, ROOST, SHOOT, SHORE, SHORT, STORE, THOSE, TORSO, SOOTHE, SHOOTER",SHOOTER
4775,"GILT, GLEN, HILT, HINT, LENT, LIEN, LINE, LINT, LITE, THEN, THIN, TILE, EIGHT, GLINT, HINGE, INGLE, INLET, LIGHT, LITHE, NEIGH, NIGHT, THING, TINGE, LENGTH, TINGLE, LIGHTEN",LIGHTEN
4776,"ACRE, ALLY, CALL, CARE, CELL, CLAY, EARL, LACE, LYRE, RACE, RACY, REAL, RELY, YEAR, YELL, ALLEY, CLEAR, EARLY, LAYER, RALLY, RELAY, CALLER, CELLAR, REALLY, RECALL, CLEARLY",CLEARLY
4777,"AIR, ANT, ART, ITS, NIT, RAN, RAT, SAT, SIN, SIR, SIT, TAN, TAR, TIN, RAIN, RANT, SARI, STAR, STIR, TARN, SAINT, SATIN, STAIN, STAIR, TRAIN, STRAIN",STRAIN
4778,"AMEN, ANTE, EMIT, ITEM, MAIN, MANE, MANY, MATE, MEAN, MEAT, META, MINE, MINT, MITE, NAME, NEAT, TAME, TEAM, TIME, TINY, AMITY, MEANT, MEATY, ENMITY, INMATE, AMENITY",AMENITY
4779,"GIRT, GIST, GRIN, GRIT, INTO, IRON, RING, RIOT, SIGN, SING, SONG, SORT, STIR, TONG, TORN, TRIO, INGOT, NITRO, ROSIN, SNORT, STING, TONGS, STRING, STRONG, SORTING, STORING",SORTING
4780,"BEND, BIKE, BILE, BIND, BLED, DINE, DINK, IDLE, KILN, KIND, LEND, LIED, LIEN, LIKE, LINE, LINK, BLEND, BLIND, BLINK, INKED, LIKED, LIKEN, LINED, KINDLE, LINKED, BLINKED",BLINKED
4781,"GAIN, GAIT, GILT, GNAT, HAIL, HALT, HANG, HILT, HINT, LAIN, LATH, LINT, NAIL, TAIL, TANG, THAN, THIN, ALIGN, GIANT, GLINT, LIGHT, NIGHT, THING, ALIGHT, HATING, HALTING",HALTING
4782,"EARL, KALE, LAIR, LAKE, LARK, LEAK, LIAR, LIKE, RAIL, RAKE, REAL, RILE, WAIL, WAKE, WALE, WALK, WARE, WEAK, WEAL, WEAR, WIRE, ALIKE, ARIEL, WREAK, WALKER, WARLIKE",WARLIKE
4783,"ITS, LIP, LIT, NIL, NIP, NIT, PIN, PIT, SIN, SIP, SIT, TIN, TIP, LINT, LISP, LIST, PINT, SILT, SLIP, SLIT, SNIP, SPIN, SPIT, SPILT, SPLIT, SPLINT",SPLINT
4784,"ALOE, AWED, DEAL, DELL, DOLE, DOLL, LADE, LEAD, LEWD, LOAD, LODE, OWED, WADE, WALD, WALE, WALL, WEAL, WELD, WELL, WOLD, ALLOW, DOWEL, DWELL, LADLE, WALLED, ALLOWED",ALLOWED
4785,"EASE, EAST, SAKE, SEAT, SEEK, SKEW, STEW, SWAT, TAKE, TASK, TEAK, WAKE, WEAK, WEEK, WEST, ASKEW, SKATE, SKEET, STAKE, STEAK, SWEAT, SWEET, TEASE, TWEAK, WASTE, WEAKEST",WEAKEST
4786,"BED, BET, BOT, DOT, LED, LET, LOB, LOT, ODE, OLD, TOE, BELT, BLED, BLOT, BODE, BOLD, BOLE, BOLT, DEBT, DOLE, DOTE, LOBE, LODE, TOED, TOLD, BOLTED",BOLTED
4787,"ACHE, CAPE, CHAP, CLAP, CLAY, EACH, HALE, HEAL, HEAP, HELP, LACE, LEAP, PACE, PALE, PEAL, PLAY, PLEA, YELP, CHEAP, LEACH, PEACH, PHYLA, PLACE, CHAPEL, PEACHY, CHEAPLY",CHEAPLY
4788,"DENT, ELSE, LEND, LENS, LENT, LEST, NEED, NEST, SEED, SEEN, SEND, SENT, SLED, TEEN, TEND, DENSE, LENDS, NEEDS, SLEET, STEED, STEEL, TEENS, TENSE, ELDEST, NESTLE, NESTLED",NESTLED
4789,"ACHE, CHAT, COAT, CODE, COTE, DATE, DOTE, EACH, ECHO, ETCH, HATE, HEAD, HEAT, HOED, OATH, TOAD, TOED, ACTED, CADET, CHEAT, DEATH, HATED, TEACH, COATED, DETACH, CATHODE",CATHODE
4790,"DEW, FED, FEW, FOE, LED, LOW, ODE, OLD, OWE, OWL, WED, WOE, DOLE, FLED, FLEW, FLOW, FOLD, FOWL, LEWD, LODE, OWED, WELD, WOLD, WOLF, DOWEL, FLOWED",FLOWED
4791,"OURS, OUST, REST, ROSE, ROTE, ROUT, RUSE, RUST, SORE, SORT, SOUR, SURE, TORE, TOUR, TRUE, USER, OUTER, RETRO, ROUSE, ROUTE, STORE, OUSTER, RESORT, ROSTER, ROUTER, TROUSER",TROUSER
4792,"DIRE, DREW, HEIR, HELD, HERD, HIDE, HIRE, IDLE, LEWD, LIED, RIDE, RILE, WELD, WIDE, WILD, WIRE, HIRED, RILED, WEIRD, WHILE, WHIRL, WIELD, WIRED, WHILED, WILDER, WHIRLED",WHIRLED
4793,"ALE, AWE, DEW, ELK, LAD, LAW, LED, WAD, WED, AWED, DEAL, KALE, LADE, LAKE, LEAD, LEAK, LEWD, WADE, WAKE, WALD, WALE, WALK, WEAK, WEAL, WELD, WALKED",WALKED
4794,"FORE, FOUR, FUSE, OPUS, OURS, PORE, POSE, POUR, PURE, ROPE, ROSE, RUSE, SORE, SOUP, SOUR, SPUR, SURE, SURF, USER, POSER, PROSE, PURSE, ROUSE, SPORE, SUPER, PROFUSE",PROFUSE
4795,"CAPE, CLAP, LACE, LATE, LEAP, PACE, PACT, PALE, PEAL, PELT, PLAT, PLEA, TALC, TALE, TAPE, TEAL, APACE, CLEAT, LEAPT, PETAL, PLACE, PLATE, PLEAT, PALACE, PALATE, PLACATE",PLACATE
4796,"ABLE, BABE, BALE, BALM, BARB, BARE, BEAM, BEAR, EARL, LAMB, LAME, MALE, MARE, MEAL, REAL, AMBER, AMBLE, BABEL, BLAME, BLARE, BREAM, REALM, BARBEL, MARBLE, RAMBLE, BRAMBLE",BRAMBLE
4797,"AKIN, BANG, BANK, BARK, BARN, BRAG, BRAN, BRIG, GAIN, GARB, GRAB, GRIN, KING, RAIN, RANG, RANK, RING, RINK, BRAIN, BRING, BRINK, GRAIN, BAKING, BARING, RAKING, BARKING",BARKING
4798,"DENT, DOER, DONE, DOTE, NODE, NOTE, REND, RENT, RODE, ROTE, TEND, TERN, TOED, TONE, TORE, TORN, TROD, DOTED, DRONE, NOTED, TENOR, TONED, TREND, DRONED, RODENT, TRODDEN",TRODDEN
4799,"DEWY, DOER, DORY, DREW, DROP, DYER, OWED, PORE, PREY, PROD, PROW, PYRE, RODE, ROPE, ROPY, WORD, WORE, YORE, DOWRY, POWER, ROPED, ROWDY, ROWED, WORDY, POWDER, POWDERY",POWDERY
4800,"EASY, ISLE, LEAP, LISP, PAIL, PALE, PEAL, PEAS, PILE, PLAY, PLEA, SAIL, SALE, SEAL, SLAP, SLAY, SLIP, YELP, AISLE, LAPSE, PILES, SEPIA, SPILE, SPLAY, EASILY, PAISLEY",PAISLEY
4801,"ACRE, CARE, CART, CITE, RACE, RARE, RATE, REAR, RICE, RITE, TEAR, TIER, TIRE, CATER, CRATE, CRIER, IRATE, RACER, REACT, TERRA, TRACE, TRICE, TRIER, CRATER, TRACER, ERRATIC",ERRATIC
4802,"DINE, GILD, GLEN, IDLE, LEND, LEWD, LIED, LIEN, LINE, WELD, WEND, WIDE, WILD, WIND, WINE, WING, DEIGN, GLIDE, INGLE, LINED, WIDEN, WIELD, DINGLE, WINDLE, WINGED, WELDING",WELDING
4803,"DELL, IDLE, ISLE, LIED, LISP, PILE, PILL, PLED, SELL, SIDE, SILL, SLED, SLID, SLIP, SPED, PILED, PILES, PLIED, SIDLE, SLIDE, SPELL, SPIED, SPILE, SPILL, DISPEL, SPILLED",SPILLED
4804,"ALOE, LAME, LAMP, LEAP, LOAM, LOPE, MALE, MEAL, MOLE, MOPE, OPAL, PALE, PALM, PEAL, PLAY, PLEA, PLOY, POEM, POLE, YELP, AMPLE, AMPLY, MAPLE, MEALY, EMPLOY, MAYPOLE",MAYPOLE
4805,"ACNE, ANTE, CANE, CANT, CENT, CLAN, CLAY, ELAN, LACE, LANE, LATE, LEAN, LENT, NEAT, TALC, TALE, TEAL, CLEAN, CLEAT, ENACT, LANCE, LEANT, ACETYL, LANCET, NEATLY, LATENCY",LATENCY
4806,"LEER, LITE, PEEL, PEER, PELT, PERT, PIER, PILE, REEL, RILE, RIPE, RITE, TIER, TILE, TIRE, TREE, TRIP, ELITE, PERIL, PETER, REPEL, TILER, TRIPE, PETREL, TRIPLE, REPTILE",REPTILE
4807,"BILE, BLED, BODE, BOIL, BOLD, BOLE, DOLE, GILD, GLIB, GOLD, IDLE, IDOL, LIED, LOBE, LODE, OGLE, BILGE, BOGIE, GLIDE, GLOBE, LODGE, OGLED, OILED, BOILED, OBLIGE, OBLIGED",OBLIGED
